id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
75042248,RP_060412_02_C01,13227,Dok1,docking protein 1,13448,6,coronal,n/a,1.157,4569.476,2601.457,258,170
79567811,RP_071204_02_A08,40979,Gpr88,G-protein coupled receptor 88,64378,3,coronal,n/a,1.156,1797.269,1120.835,258,186
71836886,RP_051017_02_F04,87580,Dpy19l3,dpy-19-like 3 (C. elegans),233115,7,coronal,n/a,1.156,1383.678,872.265,258,188
72081516,RP_051017_01_C11,33434,Spag5,sperm associated antigen 5,54141,11,coronal,n/a,1.155,1299.054,819.251,258,188
667,RP_Baylor_102903,17029,Mef2c,myocyte enhancer factor 2C,17260,13,coronal,n/a,1.154,3564.274,2226.648,258,186
75651228,RP_060518_01_D06,26205,Slc27a1,"solute carrier family 27 (fatty acid transporter), member 1",26457,8,coronal,n/a,1.154,1835.623,1159.336,258,188
74357571,RP_050921_01_D09,19500,Rgs5,regulator of G-protein signaling 5,19737,1,coronal,n/a,1.152,382.420,182.668,258,142
74881144,RP_060220_01_A02,37594,Chst12,carbohydrate sulfotransferase 12,59031,5,coronal,n/a,1.152,4440.832,2808.740,258,188
79556654,RP_071204_01_A10,31598,Pvr,poliovirus receptor,52118,7,coronal,n/a,1.149,6681.137,3897.677,258,173
73929597,RP_051214_03_G09,20264,Slc16a2,"solute carrier family 16 (monocarboxylic acid transporters), member 2",20502,X,coronal,n/a,1.149,662.613,420.094,258,188
73931413,RP_051214_04_E05,18335,Pdcd4,programmed cell death 4,18569,19,coronal,n/a,1.149,1694.672,1266.210,219,188
74882831,RP_060315_04_H03,19696,Rpl21,ribosomal protein L21,19933,5,coronal,n/a,1.149,753.308,477.771,258,188
840,RP_Baylor_102964,18514,Prkca,"protein kinase C, alpha",18750,11,coronal,n/a,1.148,459.619,291.730,258,188
79583813,RP_071204_02_C11,43569,Fam114a2,"family with sequence similarity 114, member A2",67726,11,coronal,n/a,1.147,1176.937,673.642,236,155
70301083,RP_050309_01_B05,17956,Nrxn1,neurexin I,18189,17,coronal,n/a,1.147,4546.496,2888.017,258,188
73512367,RP_050818_02_G03,84431,Sprn,shadow of prion protein,212518,7,coronal,n/a,1.146,2571.259,1951.956,215,187
89,RP_040324_01_E06,36051,Mllt11,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11",56772,3,coronal,n/a,1.145,3206.140,2039.679,258,188
1924,RP_040507_02_E02,35684,Trip4,thyroid hormone receptor interactor 4,56404,9,coronal,n/a,1.145,531.724,338.301,258,188
182,RP_Baylor_102653,12099,Calm2,calmodulin 2,12314,17,coronal,n/a,1.145,6804.689,4329.514,258,188
75146001,RP_060220_02_B07,92175,Cdc42ep3,CDC42 effector protein (Rho GTPase binding) 3,260409,17,coronal,n/a,1.145,586.199,509.061,176,175
2591,RP_040507_01_D05,11527,Slc25a5,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5",11740,X,coronal,n/a,1.145,2274.945,1447.879,258,188
293468,RP_040604_02_G05,42219,LOC66376,uncharacterized LOC66376,66376,2,coronal,n/a,1.144,5015.577,2972.730,258,175
2245,RP_040420_01_B03,35766,Gabarap,gamma-aminobutyric acid receptor associated protein,56486,11,coronal,n/a,1.144,4648.919,2960.429,258,188
71358627,RP_050725_03_F05,48526,Dnajc6,"DnaJ (Hsp40) homolog, subfamily C, member 6",72685,4,coronal,n/a,1.144,6131.731,3906.179,258,188
74425521,RP_051214_02_E07,120380,LOC381765,uncharacterized LOC381765,381765,6,coronal,n/a,1.144,492.222,478.709,169,188
1764,RP_040526_02_F02,88734,Kcnv2,"potassium channel, subfamily V, member 2",240595,19,coronal,n/a,1.143,1972.184,1256.805,258,188
71717640,RP_050713_02_B11,12092,Calb1,calbindin 1,12307,4,coronal,n/a,1.143,1874.524,1194.678,258,188
71249744,RP_050419_01_C07,50362,Ppp4r4,"protein phosphatase 4, regulatory subunit 4",74521,12,coronal,n/a,1.143,312.538,158.966,258,150
74363351,RP_051019_03_C08,37265,Pvrl1,poliovirus receptor-related 1,58235,9,coronal,n/a,1.143,1702.760,1296.726,216,188
73520964,RP_051017_04_E04,78702,Baalc,"brain and acute leukemia, cytoplasmic",118452,15,coronal,n/a,1.143,864.935,551.536,258,188
79591687,RP_071204_04_H02,106909,Auts2,autism susceptibility candidate 2,319974,5,coronal,n/a,1.143,2295.734,1957.100,193,188
75774668,RP_060530_01_C05,51528,Fam65a,"family with sequence similarity 65, member A",75687,8,coronal,n/a,1.142,2934.611,1667.628,248,161
73636009,RP_051101_03_D03,121010,Kctd16,potassium channel tetramerisation domain containing 16,383348,18,coronal,n/a,1.142,4428.595,2825.101,258,188
1156,RP_Baylor_253877,16942,Ascl2,achaete-scute complex homolog 2 (Drosophila),17173,7,coronal,n/a,1.141,1374.633,877.941,258,188
73907497,RP_051214_03_A03,12454,Chrm1,"cholinergic receptor, muscarinic 1, CNS",12669,19,coronal,n/a,1.141,5551.936,2830.180,258,150
73769125,RP_051121_04_B01,29611,Clic4,chloride intracellular channel 4 (mitochondrial),29876,4,coronal,n/a,1.140,739.750,490.201,237,179
76085743,RP_060530_01_F03,21740,Tpbg,trophoblast glycoprotein,21983,9,coronal,n/a,1.139,837.879,657.479,170,152
70744323,RP_050725_02_B02,85214,Stxbp6,syntaxin binding protein 6 (amisyn),217517,12,coronal,n/a,1.139,2203.791,1409.501,258,188
2545,RP_040420_01_H08,19993,Satb1,special AT-rich sequence binding protein 1,20230,17,coronal,n/a,1.138,3376.237,2161.272,258,188
71924402,RP_050628_01_C07,14173,Gabra4,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 4",14397,5,coronal,n/a,1.137,532.133,337.305,258,186
79488913,RP_070129_01_A04,12582,Cnp,"2',3'-cyclic nucleotide 3' phosphodiesterase",12799,11,coronal,n/a,1.137,1586.549,1098.165,216,170
2599,RP_040428_01_C04,20290,Slc2a4,"solute carrier family 2 (facilitated glucose transporter), member 4",20528,11,coronal,n/a,1.137,312.036,200.008,258,188
71836806,RP_051017_02_A11,15675,Id2,inhibitor of DNA binding 2,15902,12,coronal,n/a,1.137,3594.008,1679.129,258,137
75651167,RP_060518_01_C02,62852,Mfsd6,major facilitator superfamily domain containing 6,98682,1,coronal,n/a,1.136,2114.345,1408.664,214,162
73931420,RP_051214_04_E12,108643,LOC329302,similar to CDC42-binding protein kinase alpha; mytonic dystrophy kinase-related Cdc42-binding kinase,329302,19,coronal,n/a,1.136,2422.662,1554.089,258,188
74957912,RP_060315_05_A09,22090,Vdac1,voltage-dependent anion channel 1,22333,11,coronal,n/a,1.136,5179.438,3322.762,258,188
77413684,RP_070205_01_C09,20359,Smpd1,"sphingomyelin phosphodiesterase 1, acid lysosomal",20597,7,coronal,n/a,1.136,1619.971,934.361,258,169
72340123,RP_051101_02_A04,15344,Elavl2,"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)",15569,4,coronal,n/a,1.136,2120.983,1361.059,258,188
1673,RP_040526_02_H01,54496,Brd8,bromodomain containing 8,78656,18,coronal,n/a,1.135,2961.633,2302.591,213,188
2173,RP_040507_01_G01,29986,E2f6,E2F transcription factor 6,50496,12,coronal,n/a,1.135,3954.020,2538.990,258,188
2663,RP_Baylor_103335,74370,Tmbim6,transmembrane BAX inhibitor motif containing 6,110213,15,coronal,n/a,1.135,2449.562,1573.106,258,188
73931635,RP_051214_04_B03,129841,Acsl5,acyl-CoA synthetase long-chain family member 5,433256,19,coronal,n/a,1.134,8484.038,5976.227,219,175
1158,RP_Baylor_253881,27824,Atp5o,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",28080,16,coronal,n/a,1.134,2882.145,1851.908,258,188
720,RP_Baylor_102760,13643,Nr2f1,"nuclear receptor subfamily 2, group F, member 1",13865,13,coronal,n/a,1.134,1621.349,1528.971,173,185
247974,RP_040604_02_D01,87503,Zscan22,zinc finger and SCAN domain containing 22,232878,7,coronal,n/a,1.134,5206.973,3043.703,258,171
73512203,RP_050713_01_F02,13786,Etv1,ets variant gene 1,14009,12,coronal,n/a,1.133,713.469,458.740,258,188
73992945,RP_051214_03_D09,119994,Dgkh,"diacylglycerol kinase, eta",380921,14,coronal,n/a,1.133,2240.271,1440.744,258,188
74047908,RP_051214_02_C05,21529,Ppp2r5d,"protein phosphatase 2, regulatory subunit B (B56), delta isoform",21770,17,coronal,n/a,1.132,1869.156,1203.113,258,188
74586666,RP_051214_01_B07,60608,Nkd1,naked cuticle 1 homolog (Drosophila),93960,8,coronal,n/a,1.132,265.710,206.280,214,188
483,RP_Baylor_102806,14231,Gas5,growth arrest specific 5,14455,1,coronal,n/a,1.130,638.311,411.589,258,188
2535,RP_040407_02_F02,35473,Rbm38,RNA binding motif protein 38,56190,2,coronal,n/a,1.130,2418.903,1526.624,258,184
2333,RP_040420_01_B07,16249,Jun,Jun oncogene,16476,4,coronal,n/a,1.129,5566.391,3591.893,258,188
70634396,RP_050725_01_F09,16365,Fabp5,"fatty acid binding protein 5, epidermal",16592,3,coronal,n/a,1.128,1746.548,1128.060,258,188
75749773,RP_060518_01_B03,62168,Deptor,DEP domain containing MTOR-interacting protein,97998,15,coronal,n/a,1.128,444.122,347.471,213,188
70301273,RP_050309_02_A02,85487,Hmbox1,homeobox containing 1,219150,14,coronal,n/a,1.128,1406.853,908.916,258,188
972,RP_Baylor_102959,18440,Slc25a3,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3",18674,10,coronal,n/a,1.128,4825.987,3118.142,258,188
2153,RP_040604_02_B11,35988,Dnajb12,"DnaJ (Hsp40) homolog, subfamily B, member 12",56709,10,coronal,n/a,1.127,5651.220,3655.174,258,188
73817426,RP_051101_01_A01,88854,Zfp804a,zinc finger protein 804A,241514,2,coronal,n/a,1.126,320.348,207.260,258,188
74988721,RP_060315_04_A11,44637,Ubr3,ubiquitin protein ligase E3 component n-recognin 3,68795,2,coronal,n/a,1.126,2517.121,1629.324,258,188
684,RP_040315_01_21,26309,Ncdn,neurochondrin,26562,4,coronal,n/a,1.125,5935.077,3843.461,258,188
74641326,RP_060220_02_F03,12489,Cited1,Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1,12705,X,coronal,n/a,1.125,601.828,389.917,258,188
75988610,RP_060620_02_D11,88234,Ddx26b,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B,236790,X,coronal,n/a,1.124,824.379,518.403,215,152
67870466,RP_041018_01_D08,18408,Pfkm,"phosphofructokinase, muscle",18642,15,coronal,n/a,1.124,6592.511,4272.975,258,188
75749384,RP_060518_01_B05,43759,Ppap2b,phosphatidic acid phosphatase type 2B,67916,4,coronal,n/a,1.123,2011.062,1304.515,258,188
71016617,RP_050725_03_A07,32937,Blcap,bladder cancer associated protein homolog (human),53619,2,coronal,n/a,1.123,819.985,531.952,258,188
1243,RP_040407_02_E08,85138,Nr1d1,"nuclear receptor subfamily 1, group D, member 1",217166,11,coronal,n/a,1.123,1127.755,731.757,258,188
1631,RP_Baylor_103325,72162,Cenpf,centromere protein F,108000,1,coronal,n/a,1.120,6027.606,4682.260,216,188
1205,RP_040324_01_D01,42935,Gatm,glycine amidinotransferase (L-arginine:glycine amidinotransferase),67092,2,coronal,n/a,1.120,404.238,263.025,258,188
2743,RP_Baylor_103341,79895,Zfp358,zinc finger protein 358,140482,8,coronal,n/a,1.119,585.708,344.767,258,170
74988460,RP_060315_05_E03,21628,Nkx2-1,NK2 homeobox 1,21869,12,coronal,n/a,1.119,5063.995,3743.611,214,177
71016618,RP_050725_03_A08,86754,Btbd3,BTB (POZ) domain containing 3,228662,2,coronal,n/a,1.119,1534.138,999.334,258,188
74658076,RP_060220_04_D01,35711,Dstn,destrin,56431,2,coronal,n/a,1.118,3023.475,1969.971,258,188
75651166,RP_060518_01_C01,21950,Ube2e3,ubiquitin-conjugating enzyme E2E 3,22193,2,coronal,n/a,1.118,371.653,242.233,258,188
73615572,RP_050706_04_E09,130816,LOC434236,similar to ubiquitin specific protease 31; ubiquitin specific proteinase 31,434236,7,coronal,n/a,1.117,1073.955,693.212,258,186
70743906,RP_050725_02_A10,42348,Zmynd11,"zinc finger, MYND domain containing 11",66505,13,coronal,n/a,1.116,4203.139,2685.230,258,184
73817931,RP_051214_01_A02,32288,Tspyl2,TSPY-like 2,52808,X,coronal,n/a,1.116,3631.105,2370.743,258,188
77414652,RP_070205_01_H10,40895,Itm2c,integral membrane protein 2C,64294,1,coronal,n/a,1.116,7489.254,4891.306,258,188
73512364,RP_050816_02_D10,92471,Kcnc2,"potassium voltage gated channel, Shaw-related subfamily, member 2",268345,10,coronal,n/a,1.115,1207.602,789.339,258,188
166,RP_Baylor_102648,12001,Bsg,basigin,12215,10,coronal,n/a,1.114,2624.832,1716.320,258,188
75773700,RP_060530_01_A06,20292,Slc31a2,"solute carrier family 31, member 2",20530,4,coronal,n/a,1.114,3021.410,1975.811,258,188
2159,RP_040324_01_B05,13255,Reep5,receptor accessory protein 5,13476,18,coronal,n/a,1.113,5033.538,3295.051,258,188
70743868,RP_050725_01_G08,84789,Camk1g,calcium/calmodulin-dependent protein kinase I gamma,215303,1,coronal,n/a,1.113,1164.543,762.357,258,188
79591635,RP_071204_04_F06,13616,Epha4,Eph receptor A4,13838,1,coronal,n/a,1.113,4274.382,2798.926,258,188
2466,RP_040428_01_D05,18277,Pax9,paired box gene 9,18511,12,coronal,n/a,1.112,365.777,239.638,258,188
76115724,RP_060620_02_B03,85259,Tmem63c,transmembrane protein 63c,217733,12,coronal,n/a,1.111,580.633,380.796,258,188
71064219,RP_050725_03_D08,88645,Dact2,"dapper homolog 2, antagonist of beta-catenin (xenopus)",240025,17,coronal,n/a,1.110,1553.251,1019.859,258,188
70743886,RP_050725_01_H10,12438,Chgb,chromogranin B,12653,2,coronal,n/a,1.110,8101.280,5319.500,258,188
2131,RP_Baylor_103327,72224,Cstf2,"cleavage stimulation factor, 3' pre-RNA subunit 2",108062,X,coronal,n/a,1.110,1881.118,1235.195,258,188
75042266,RP_060412_02_D08,50046,Acsl3,acyl-CoA synthetase long-chain family member 3,74205,1,coronal,n/a,1.109,3418.472,1935.791,258,162
67752309,RP_040922_01_D07,16953,Matr3,matrin 3,17184,18,coronal,n/a,1.108,6351.402,4175.538,258,188
2043,RP_040407_02_E04,16571,Arhgef2,rho/rac guanine nucleotide exchange factor (GEF) 2,16800,3,coronal,n/a,1.108,3854.854,2535.578,258,188
71016653,RP_050725_03_B02,88708,Slc6a7,"solute carrier family 6 (neurotransmitter transporter, L-proline), member 7",240332,18,coronal,n/a,1.108,1721.602,1132.463,258,188
70613990,RP_050725_01_C12,47570,Rgs12,regulator of G-protein signaling 12,71729,5,coronal,n/a,1.108,2274.008,1495.860,258,188
2547,RP_Baylor_103243,42023,Leprel4,leprecan-like 4,66180,11,coronal,n/a,1.108,2689.176,1769.055,258,188
2031,RP_Baylor_102630,11571,Apba2,"amyloid beta (A4) precursor protein-binding, family A, member 2",11784,7,coronal,n/a,1.108,4673.040,3074.332,258,188
67881545,RP_041018_01_E02,19490,Rfxank,regulatory factor X-associated ankyrin-containing protein,19727,8,coronal,n/a,1.107,958.954,631.009,258,188
70301276,RP_050309_02_C11,19875,Rps6ka2,"ribosomal protein S6 kinase, polypeptide 2",20112,17,coronal,n/a,1.107,1264.658,832.344,258,188
72081554,RP_051017_01_D07,22105,Slc32a1,"solute carrier family 32 (GABA vesicular transporter), member 1",22348,2,coronal,n/a,1.105,2446.732,1613.635,258,188
76085749,RP_060620_02_A09,53469,Sphkap,"SPHK1 interactor, AKAP domain containing",77629,1,coronal,n/a,1.105,3400.586,2242.848,258,188
1098,RP_Baylor_103102,22105,Slc32a1,"solute carrier family 32 (GABA vesicular transporter), member 1",22348,2,coronal,n/a,1.104,675.156,445.622,258,188
75144622,RP_051212_02_A01,150281,F630102L10Rik*,RIKEN cDNA F630102L10 gene (non-RefSeq),0,n/a,coronal,n/a,1.104,311.481,247.871,214,188
72283789,RP_051027_01_A01,21603,Tiam1,T cell lymphoma invasion and metastasis 1,21844,16,coronal,n/a,1.103,1745.655,1383.815,215,188
70613977,RP_050725_01_C08,12896,Cyp46a1,"cytochrome P450, family 46, subfamily a, polypeptide 1",13116,12,coronal,n/a,1.103,5914.311,3907.215,258,188
2517,RP_040420_01_F04,19147,Ran,"RAN, member RAS oncogene family",19384,5,coronal,n/a,1.103,3596.527,2376.243,258,188
70743888,RP_050725_01_H12,43141,Gprasp1,G protein-coupled receptor associated sorting protein 1,67298,X,coronal,n/a,1.102,6979.326,4491.452,258,183
71247671,RP_050407_01_D03,79950,Ankrd6,ankyrin repeat domain 6,140577,4,coronal,n/a,1.102,624.617,404.549,213,152
73992946,RP_051214_03_D10,106252,Snhg11,small nucleolar RNA host gene 11,319317,2,coronal,n/a,1.101,4555.329,3015.670,258,188
476,RP_Baylor_253976,87401,Slc6a1,"solute carrier family 6 (neurotransmitter transporter, GABA), member 1",232333,6,coronal,n/a,1.100,667.412,442.006,258,188
75774106,RP_060530_01_B02,42793,Tmem206,transmembrane protein 206,66950,1,coronal,n/a,1.100,417.337,318.641,200,168
1383,RP_Baylor_102909,17156,Mmp15,matrix metallopeptidase 15,17388,8,coronal,n/a,1.099,1634.543,1083.554,258,188
77280341,RP_070116_01_B11,13843,F3,coagulation factor III,14066,3,coronal,n/a,1.099,478.452,318.597,257,188
2647,RP_040407_02_B10,20686,Supt5h,suppressor of Ty 5 homolog (S. cerevisiae),20924,7,coronal,n/a,1.097,2935.842,1950.054,258,188
925,RP_Baylor_103264,43585,Samsn1,"SAM domain, SH3 domain and nuclear localization signals, 1",67742,16,coronal,n/a,1.097,1121.132,744.702,258,188
71836880,RP_051017_02_E10,12947,Dbi,diazepam binding inhibitor,13167,1,coronal,n/a,1.096,1264.399,648.561,258,145
932,RP_Baylor_253967,20001,Atxn1,ataxin 1,20238,13,coronal,n/a,1.095,1065.015,551.534,231,131
75077171,RP_060412_02_E02,26760,Polk,"polymerase (DNA directed), kappa",27015,13,coronal,n/a,1.095,978.991,651.559,258,188
73636031,RP_050816_03_D06,12979,Ddn,dendrin,13199,15,coronal,n/a,1.093,912.138,558.766,233,156
1786,RP_040526_02_H04,11856,Ngfrap1,nerve growth factor receptor (TNFRSF16) associated protein 1,12070,X,coronal,n/a,1.093,3361.380,1812.641,258,152
74272037,RP_060202_01_A04,17523,Mtap2,microtubule-associated protein 2,17756,1,coronal,n/a,1.092,4346.035,3784.589,184,175
112205643,RP_110421_01_C03,12296,Cd6,CD6 antigen,12511,19,coronal,n/a,1.092,579.173,408.811,170,131
73907499,RP_051214_03_A05,88952,Grin3a,"glutamate receptor ionotropic, NMDA3A",242443,4,coronal,n/a,1.092,676.418,451.507,258,188
70744514,RP_050725_02_B07,71026,Abhd3,abhydrolase domain containing 3,106861,18,coronal,n/a,1.092,469.630,313.498,258,188
69153759,RP_050330_01_A03,40644,Nrgn,neurogranin,64011,9,coronal,n/a,1.091,9004.142,6011.154,258,188
74641313,RP_051121_02_H01,143144,Gpr17,G protein-coupled receptor 17,574402,18,coronal,n/a,1.091,561.158,374.925,258,188
70562124,RP_050331_03_H02,120252,Rxfp1,relaxin/insulin-like family peptide receptor 1,381489,3,coronal,n/a,1.090,353.616,236.298,258,188
70231308,RP_050303_01_E04,20278,Slc20a2,"solute carrier family 20, member 2",20516,8,coronal,n/a,1.090,563.567,372.590,258,186
74988572,RP_060315_05_F02,45923,Lysmd2,"LysM, putative peptidoglycan-binding, domain containing 2",70082,9,coronal,n/a,1.089,831.712,664.617,216,188
77280540,RP_070116_01_F07,11301,Adcy8,adenylate cyclase 8,11514,15,coronal,n/a,1.089,446.635,311.880,238,181
75081210,RP_060412_01_A03,48802,Slc17a7,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",72961,7,coronal,n/a,1.088,7038.395,4712.226,258,188
788,RP_Baylor_253958,84911,Pdxk,"pyridoxal (pyridoxine, vitamin B6) kinase",216134,10,coronal,n/a,1.088,483.673,323.950,258,188
79591595,RP_071204_04_D07,16500,L1cam,L1 cell adhesion molecule,16728,X,coronal,n/a,1.088,1219.414,816.749,258,188
74882810,RP_060315_04_H02,42323,Rpl15,ribosomal protein L15,66480,14,coronal,n/a,1.088,3782.148,2534.107,258,188
70927812,RP_050725_01_A06,84795,Fam5c,"family with sequence similarity 5, member C",215378,1,coronal,n/a,1.085,519.944,349.261,258,188
69120620,RP_050330_01_B07,17900,Nov,nephroblastoma overexpressed gene,18133,15,coronal,n/a,1.085,3072.651,2063.993,258,188
357092,RP_040617_02_A04,83858,Hectd1,HECT domain containing 1,207304,12,coronal,n/a,1.085,1267.135,851.370,258,188
1274,RP_Baylor_102998,19180,Rasgrf1,RAS protein-specific guanine nucleotide-releasing factor 1,19417,9,coronal,n/a,1.084,2703.924,1817.410,258,188
356082,RP_040617_01_G03,12246,Cct2,"chaperonin containing Tcp1, subunit 2 (beta)",12461,10,coronal,n/a,1.084,5305.920,3566.530,258,188
74988285,RP_060315_05_C09,86417,Ascl5-ps,"achaete-scute complex homolog 5 (Drosophila), pseudogene",226439,1,coronal,n/a,1.084,266.104,440.180,87,156
655120,RP_040922_01_A09,11629,Arf3,ADP-ribosylation factor 3,11842,15,coronal,n/a,1.082,6288.639,4233.313,258,188
72108825,RP_050705_02_H01,16275,Kcnc1,"potassium voltage gated channel, Shaw-related subfamily, member 1",16502,7,coronal,n/a,1.082,2347.031,1538.510,258,183
179,RP_Baylor_102652,12098,Calm1,calmodulin 1,12313,12,coronal,n/a,1.082,5639.065,3798.747,258,188
72119628,RP_051017_04_B01,11337,Adra1d,"adrenergic receptor, alpha 1d",11550,2,coronal,n/a,1.081,892.574,601.726,258,188
1860,RP_040526_02_E02,20735,Syngr3,synaptogyrin 3,20974,17,coronal,n/a,1.080,1565.381,1260.966,216,188
2483,RP_040604_02_A06,18533,Pkig,"protein kinase inhibitor, gamma",18769,2,coronal,n/a,1.080,3208.893,2164.783,258,188
715,RP_040324_01_E08,17913,Npdc1,"neural proliferation, differentiation and control gene 1",18146,2,coronal,n/a,1.079,7234.688,4883.765,258,188
71015802,RP_050725_02_H02,79952,Elmo2,"engulfment and cell motility 2, ced-12 homolog (C. elegans)",140579,2,coronal,n/a,1.078,2118.460,1431.557,258,188
74988637,RP_060315_05_F12,20108,Selplg,"selectin, platelet (p-selectin) ligand",20345,5,coronal,n/a,1.078,629.519,465.316,236,188
2442,RP_Baylor_253947,17988,Nudc,nuclear distribution gene C homolog (Aspergillus),18221,4,coronal,n/a,1.078,2725.360,1823.366,258,186
74511884,RP_060117_02_C07,19499,Rgs4,regulator of G-protein signaling 4,19736,1,coronal,n/a,1.077,7078.061,4789.885,258,188
74047917,RP_051214_02_D02,33666,Azin1,antizyme inhibitor 1,54375,15,coronal,n/a,1.077,2337.951,1582.329,258,188
75146002,RP_060220_02_B08,42841,Psmd5,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5",66998,2,coronal,n/a,1.075,499.174,338.223,258,188
72472806,RP_051101_02_F10,14453,Gnai1,"guanine nucleotide binding protein (G protein), alpha inhibiting 1",14677,5,coronal,n/a,1.075,2955.747,1853.631,258,174
72077452,RP_051017_03_A06,43994,Wls,wntless homolog (Drosophila),68151,3,coronal,n/a,1.075,602.807,390.562,257,179
2649,RP_Baylor_103378,86883,Syt11,synaptotagmin XI,229521,3,coronal,n/a,1.075,6004.637,4071.997,258,188
383,RP_Baylor_102748,13418,Efna5,ephrin A5,13640,17,coronal,n/a,1.074,1856.044,1258.885,258,188
71670726,RP_050602_03_F02,120365,Ccdc164,coiled-coil domain containing 164,381738,5,coronal,n/a,1.074,527.049,357.493,258,188
79556624,RP_071018_03_D08,19462,Reln,reelin,19699,5,coronal,n/a,1.074,1306.734,886.437,258,188
316,RP_Baylor_103404,92064,Srgap3,SLIT-ROBO Rho GTPase activating protein 3,259302,6,coronal,n/a,1.072,3763.634,2558.456,258,188
71836834,RP_051017_02_B09,26968,Trp53bp1,transformation related protein 53 binding protein 1,27223,2,coronal,n/a,1.071,2731.365,1858.563,258,188
74882937,RP_060315_04_H09,52805,Slitrk1,"SLIT and NTRK-like family, member 1",76965,14,coronal,n/a,1.070,3554.718,2932.112,213,188
1276,RP_Baylor_103167,29599,Rnf11,ring finger protein 11,29864,4,coronal,n/a,1.070,1331.342,906.746,258,188
74047855,RP_051214_02_B01,27121,Slc25a10,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10",27376,11,coronal,n/a,1.070,556.349,379.034,258,188
79591685,RP_071204_04_H01,87401,Slc6a1,"solute carrier family 6 (neurotransmitter transporter, GABA), member 1",232333,6,coronal,n/a,1.070,2272.606,1732.401,222,181
75651138,RP_060518_01_A01,12587,Cntfr,ciliary neurotrophic factor receptor,12804,4,coronal,n/a,1.069,3038.601,2070.935,258,188
71358628,RP_050725_03_F06,14578,Gria4,"glutamate receptor, ionotropic, AMPA4 (alpha 4)",14802,9,coronal,n/a,1.069,5173.471,3526.342,258,188
79556599,RP_071018_02_A06,13941,Fgf1,fibroblast growth factor 1,14164,18,coronal,n/a,1.069,3735.227,3085.274,213,188
70431433,RP_050309_02_F01,13600,Epb4.1l2,erythrocyte protein band 4.1-like 2,13822,10,coronal,n/a,1.068,706.657,482.110,258,188
74658043,RP_060220_04_C07,107062,Dgki,"diacylglycerol kinase, iota",320127,6,coronal,n/a,1.068,1465.817,1000.335,258,188
2519,RP_040324_01_B02,19150,Rangap1,RAN GTPase activating protein 1,19387,15,coronal,n/a,1.068,7534.247,5142.313,258,188
2478,RP_Baylor_103188,32808,Pgrmc1,progesterone receptor membrane component 1,53328,X,coronal,n/a,1.067,3199.993,2184.648,258,188
75774115,RP_060530_01_B11,43806,Npc2,Niemann Pick type C2,67963,12,coronal,n/a,1.067,711.727,486.156,258,188
73512423,RP_050825_01_H07,72233,Grm5,"glutamate receptor, metabotropic 5",108071,7,coronal,n/a,1.066,3380.707,2310.646,258,188
72007561,RP_051017_01_A03,14890,Hap1,huntingtin-associated protein 1,15114,11,coronal,n/a,1.065,1832.330,1253.875,258,188
654929,RP_040922_01_B03,56526,Fam20c,"family with sequence similarity 20, member C",80752,5,coronal,n/a,1.065,2272.396,1546.965,258,187
75080279,RP_060412_06_H10,88503,Pde4d,"phosphodiesterase 4D, cAMP specific",238871,13,coronal,n/a,1.064,250.076,232.309,171,169
74581394,RP_060117_02_C03,18594,Pltp,phospholipid transfer protein,18830,2,coronal,n/a,1.063,2112.242,1447.521,258,188
71016676,RP_050725_03_B07,72220,Camk2d,"calcium/calmodulin-dependent protein kinase II, delta",108058,3,coronal,n/a,1.063,3639.663,2454.951,258,185
73769324,RP_051121_04_B09,21618,Timp3,tissue inhibitor of metalloproteinase 3,21859,10,coronal,n/a,1.063,853.526,641.598,219,175
72472805,RP_051101_02_F09,14362,Gfra2,glial cell line derived neurotrophic factor family receptor alpha 2,14586,14,coronal,n/a,1.062,2067.674,1418.191,258,188
1780,RP_040604_01_C07,35721,Nat6,N-acetyltransferase 6,56441,9,coronal,n/a,1.062,735.240,504.477,258,188
75079746,RP_060412_02_F02,22097,Vegfb,vascular endothelial growth factor B,22340,19,coronal,n/a,1.062,231.858,188.942,215,186
1683,RP_040526_02_C10,12365,Cdkn2c,"cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)",12580,4,coronal,n/a,1.060,2664.314,1831.104,258,188
74988667,RP_060315_04_A03,11304,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,11517,6,coronal,n/a,1.058,1783.575,1227.906,258,188
